,label,text
918,0,hey photo register drive ah tmr wanna meet yck
919,0,talk ok word
920,0,u wana
921,0,ma way school pls send ashley number
922,0,shall fine avalarr hollalater
923,0,attend round todaybut did't reach home
924,0,actually delete old websitenow m blogge magicalsongsblogspotcom
925,0,k wait chikkuil send aftr   ltgt min
926,0,diet eat 1 slice pizza yesterday ugh diet
927,0,ki kvb acc detail
928,0,oh come ah
929,1,money r lucky winner   2 claim prize text money 2 88600 å1million away   ppt150x3normal text rate box403 w1t1jy
930,0,sorry b able 2 fridayhope u find alternativehope yr term ok
931,0,congratulation ore mo owo wa enjoy wish happy moment fro
932,0,samus shoulder
933,0,time think need know near campus
934,1,dear matthew 09063440451 landline complimentary 4lux tenerife holiday å1000 cash await collection ppm150 sae tcs box334 sk38xh
935,0,dun wear jeans lor
936,0,fever vomitin
937,0,kkare college
938,1,urgent 09061749602 landline complimentary 4 tenerife holiday å10000 cash await collection sae tcs box 528 hp20 1yf 150ppm 18
939,0,friday stuff like pig yesterday feel bleh writhe pain kind bleh
940,0,sell ton coin sell coin paypal voila money life pocket
941,0,lot place hospital medical place safe
942,1,touch folk wait company txt age opt enjoy community 150psm
943,0,sorta blow couple time recently d text blue look weed
944,0,send score sophas secondary application school think think apply research cost contact joke ogunrinde school expensive
945,0,wait photo useful
946,1,ur cashbalance currently 500 pound   maximize ur cashin send 86688 150pmsg cc 08718720201 po box 11414 tcrw1
947,0,hey book kb sit lesson ah sit night free need meet confirm lodging
948,0,chk ur belovd ms dict
949,0,time want come
950,0,awesome lemme know
951,0,shb b ok lor thanx
952,0,beautiful truth gravity read carefully heart feel light feel heavy leave good night
953,0,remember dobby bowl car
954,1,filthy story girl wait
955,0,sorry c ur msg yar lor poor thing 4 night tmr u'll brand new room 2 sleep
956,0,love decision feeling decide love life simple magical
957,0,welp apparently retire
958,0,sort code   acc   bank natwest reply confirm send right person
959,0,
960,0,u sure u sick time
961,1,urgent try contact u today draw win å800 prize guarantee 09050001808 land line claim m95 valid12hrs
962,0,watch cartoon listen music amp eve temple amp church u
963,0,yo chad gymnastics class wanna site christians class
964,0,buzy
965,0,catch let ask sell   ltgt  
966,0,sure night menu    know noon menu
967,0,u want come backa beautiful necklace token heart youthat wife likingbe seeno thatdont mei wait till come
968,0,willing aptitude class
969,0,b 215 try 2 sort house ok
970,0,yar lor wan 2 c horse racing today mah eat early lor eat chicken rice u
971,0,haha awesome omw
972,0,yup thk e shop close lor
973,0,account number
974,0,eh u send wrongly lar
975,0,hey ad crap nite borin ya 2 boggy u boring biatch thanx u wait til nxt time il ave ya
976,0,ok shall talk
977,0,hesitate know second time weakness like notebook eat day change day sure
978,0,hey pay salary de   ltgt
979,0,month need chocolate weed alcohol
980,0,start search job dayshe great potential talent
981,0,reckon need town eightish walk   carpark
982,1,congrat 2 mobile 3 g videophone r 09063458130 videochat wid mate play java games dload polyph music noline rentl
983,0,look fuckin time fuck think
984,0,yo guess drop
985,0,carlos mu   ltgt   minute
986,0,office     ltgt   min
987,0,geeee   miss know   think fuck wait till year   love kiss
988,0,yun ahthe ubi ì wan tomorrowcall 67441233 look ireneere bus822656166382 ubi cresubi tech park6ph 1st 5wkg daysìn
989,0,ugh drive sd la butt sore
990,0,26th july
991,0,hi m relaxing time 7 day party good night home tomorrow 5ish
992,0,ì ìï wan come come lor din c stripe skirt
993,0,xmas story peace xmas msg love xmas miracle jesus hav bless month ahead amp wish u merry xmas
994,0,number
995,0,change e escalator
996,0,yetunde class run water ok pls
997,0,lot happen feel quiet beth aunt charlie work lot helen mo
998,0,ì wait 4 bus stop aft ur lect lar dun c ì car come n pick ì
999,0,aight thank comin
1000,0,nobut hear abt tat
1001,1,customer service representative freephone 0808 145 4742 9am11pm win guarantee å1000 cash å5000 prize
1002,0,yeshe greatbhaji tell kallis good cricketer sachin worldvery tough
1003,0,ltgt   think syllabus
1004,0,umma
1005,0,sec think think
1006,1,panasonic   bluetoothhdset free nokia free motorola free   doublemin   doubletxt orange contract mobileupd8 08000839402 2optout
1007,0,know hold cud pick bout 730pm pub
1008,0,poyyarikaturkolathupalayamunjalur posterode dis ltgt
1009,0,dear heroi leave qatar tonite apt opportunitypls touch   ltemailgt kerala
1010,0,lol mom fit tell family crazy terrible
1011,0,home babe awake
1012,0,dunno close oredi ìï v ma fan
1013,0,buy pizza meat lover supreme u pick
1014,0,ya toldshe ask wat matter
1015,0,dearregret cudnt pick calldrove frm ctla cochin homeleft mobile carente style ishtamayoohappy bakrid
1016,1,free 1st week no1 nokia tone 4 ur mob week txt nokia 8007 txte tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
1017,0,shall send exe mail d
1018,0,nope watch tv home v bore
1019,0,don knowwait check
1020,0,good afternoon glorious anniversary day sweet j   hope find happy content prey think send teasing kiss sea coax image fond souvenier   cougarpen
1021,1,guess somebody know secretly fancy wanna find 09065394514 landline datebox1282essexcm61xn 150pmin 18
1022,0,tonight
1023,0,later pls
1024,0,pattern recently crap weekend
1025,0,sore throat scratch talk
1026,0,yes da plm ur office
1027,0,asleep v
1028,0,lol forget eh   yes bring babe
1029,0,good find way
1030,0,use foreign stamp country good lecture
1031,0,yup bathe liao
1032,0,happy new year no1 man
1033,0,oh mr sheffield wanna play game okay boss nanny raise
1034,0,zoe hit 2 m fuck shitin il defo try hard 2 cum 2morow luv u million lekdog
1035,0,hello baby mom   set computer   fill belly   loverboy   miss   sigh
1036,0,blanket sufficient thx
1037,0,naughty little thought ' flirt flirt n flirt love n gettin hurt hurt n hurt gud nyt
1038,0,edison rightly fool ask question wise man answer know speechless viva gm
1039,0,talk s de
1040,0,today college able atten class
1041,0,class holla later
1042,0,easy ahsen select mean good
1043,0,mmm s roast iåõd b drink 2 good indian
1044,1,know know fancy 09058097218 find pobox 6 ls15hb 150p
1045,0,come round
1046,0,1 thing change sentence want 2 concentrate educational career m leave
1047,1,1000 flirting txt girl bloke   ur   age eg girl zoe 18 8007 join chat
1048,0,walk hour 2 c u doesnåõt care y u believe m
1049,1,18 day euro2004 kickoff u inform late news result daily unsubscribe send euro stop 83222
1050,0,available soiree june 3rd
1051,0,u noe wat time e place dat sell 4d close
1052,0,job hospital data analysis start monday sure thesis got finish
1053,0,jay impatient belligerent
1054,0,hiya comin 2 bristol 1 st week april les   rudi new yrs eve snoringthey drunk u bak college work send ink 2 bath
1055,0,work
1056,0,u drive lor
1057,0,ard 515 like dat y
1058,0,tell female v throw decide
1059,1,eastender tv quiz flower dot compare d violet e tulip f lily txt d e f 84025 4 chance 2 win å100 cash wkent150p16
1060,0,work technical support voice processnetworke field
1061,0,come kerala 2 daysso prepared leave finalise plan travel visitneed finish urgent work
1062,0,ok sure time tho sure library class try point good eve
1063,1,new local date area   lot new people register area reply date start 18 wwwflirtpartyus replys150
1064,0,fine bitch later
1065,0,mum 2 dentist
1066,0,free sir wait
1067,0,meet u work    tel shall work tomorrow
1068,1,u know ask date service 2 contact guess 09058091854 reveal po box385 m6 6wu
1069,0,jus finish bathe
1070,0,alright sure car tonight
1071,1,urgent try contact u today draw win å800 prize guarantee 09050003091 land line claim c52 valid12hrs
1072,1,dear u've invite xchat final attempt contact u txt chat 86688
1073,0,lul m gettin juicy gossip hospital nurse talk fat gettin think s obese oyea
1074,0,aight ill fb couple minute
1075,0,oi ami parchi na kicchu kaaj korte iccha korche na phone ta tul na plz plz
1076,0,download clear movie dvd copy
1077,0,yep pretty sculpture
1078,0,convey regard
1079,0,watch surya movie   6 pm vijay movie pokkiri
1080,0,tell happen behave like ok need
1081,0,u pic msgs phone
1082,0,send
1083,0,wat people dearer de happiness dat u feel u meet de pain u feel u miss dem
1084,0,love start attractioni feel need time meshe thing come thoughtsi start day end hershe time dreamlove breath namemy life happen hermy life heri cry herwill happiness sorrowsi ready fight heri love crazy thing herlove proove girl beautiful lady planeti singe praise herlove start chicken curry end makie sambarlife beautiful thenwill morning thank god day mei like lotwill tell later
1085,0,fr'ndship like needle clock v r d clock v r able 2 meet evn v meetitz 4few second bt v alwys stay conecte gud 9 t
1086,0,think spatula hand
1087,0,
1088,1,award sipix digital camera 09061221061 landline delivery 28days t cs box177 m221bp 2yr warranty 150ppm 16   p på399
1089,0,goodmorning today late   ltdecimalgt min
1090,1,win urgent mobile number award å2000 prize guarantee 09061790121 land line claim 3030 valid 12hrs 150ppm
1091,0,da mistake sorry da pls da goto doctor
1092,0,r meet
1093,0,weather cali great complexity great need car freely taxis outrageous great place sad miss home
1094,0,reach home    tired   come tomorro
1095,0,ryder unsoldnow gibb
1096,1,dear subscriber ur draw 4 å100 gift voucher b enter receipt correct elvis presleys birthday txt answer 80062
1097,0,fret buy ovulation test strip send til like march send postal addressu'll alrightokay
1098,0,gift try throw cliff
1099,0,ne thing interesting good birthday u wrking nxt start uni today
1100,0,busy come point figure tomorrow
1101,0,yeah bored depressed sittin waitin phone ring hope wind drop scary
1102,0,black shirt n blue jean thk c ì
1103,0,aiyah sorry lor watch tv watch forget 2 check phone
1104,1,message important information o2 user today lucky day 2 find log httpwwwurawinnercom fantastic surprise await
1105,0,hen night swing
1106,0,good afternoon love day     wake early online wait   hmmm   italian boy online   grin
1107,0,smoke time smoke week texte want smoke
1108,0,headache try figure u trust math promise o
1109,0,s sfirst timedhoni rock
1110,0,ok ill tell company
1111,0,awesome think 8th usf time tonight
1112,0,mean think teju
1113,0,good movie ok leave hourish
1114,0,nothis kallis home groundamla home town durban
1115,0,let saturday monday convenience
1116,0,hey time driving fri evaluation fri
1117,1,449050000301 win å2000 price claim 09050000301
1118,0,4 lunch wif family aft dat str 2 orchard lor
1119,1,bore speed date try speedchat txt speedchat 80155 like em txt swap new chatter chat80155 pobox36504w45wq 150pmsg rcd 16
1120,0,cancel cheyyamoand money
1121,1,want 750 anytime network min 150 text new video phone pound week 08000776320 reply delivery tomorrow
1122,0,okok okthenwhat ur todays plan
1123,0,good morning princess
1124,0,aiyar sorry lor forget 2 tell u
1125,1,mobile survey yesterday 500 text 2 use wish 2 txt send txt 80160 tc wwwtxt43com 150p
1126,0,tonight mate catch sleep new number way
1127,0,height oh shit situation guy throw luv letter gal fall brother head s gay
1128,1,ur hmv quiz cashbalance currently å500   maximize ur cashin send hmv1 86688 150pmsg
1129,0,check error difficulty correction
1130,0,howz painhope u r fine
1131,0,sorry later
1132,0,good morning princess
1133,0,enter cabin pa '' happy b'day boss '' feel special askd 4 lunch lunch invite apartment
1134,0,u wake thanx 4 e tau sar piah nice
1135,0,k need login
1136,1,forget place free request 1stchoicecouk wish information 08707808226
1137,0,lol   busy
1138,0,  u wear
1139,0,messagesome text miss sendername miss number miss sentdate miss miss u lot s y missing send fullonsmscom
1140,0,ohas usual vijay film different
1141,1,know u u know send chat 86688 let find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 year
1142,0,good day busy tomorrow night
1143,0,way send shade stuff wonderful
1144,0,tot ur paper end long ago wat u copy jus use u happy lar haf 2 study
1145,1,thank winner notify sms good luck future marketing reply stop 84122 customer service 08450542832
1146,0,babe   lose
1147,0,ok help ask work tmr
1148,0,drive rain catch e mrt station lor
1149,0,drop tank
1150,0,text time
1151,0,sorry later
1152,0,ok change
1153,1,1000 girl local 2 u r virgin 2   r ready 2 4fil ur sexual need u 4fil theirs text cute 69911å150p m
1154,0,u find sitter kaitlyn sick sleep day yesterday
1155,0,sorry man accidentally leave phone silent night check til
1156,0,hey come min think wun sign tmr hee
1157,0,adult learn experience real danger like peep drug need comment
1158,0,hey veggie pizza
1159,0,yun buying school offer 2000 plus
1160,0,sure neighbor pick
1161,0,k sent
1162,1,free entry 2 wkly comp win fa cup final tkts 21st 2005 text fa 87121 receive entry questionstd txt ratetc apply 08452810075over18
1163,0,new theory argument win d situation lose person argue ur friend     kick amp correct
1164,0,m computerless time oreo truffle
1165,0,haha yeah sec
1166,0,number sir
1167,0,lol hot air balloon
1168,0,ok    bus   come soon come tomorrow
1169,0,msgs r time passthey silently think u right u think 4 moment gd ntswt drm shesil
1170,0,yeah probably swing roommate finish girl
1171,1,2 wrc rally oz u lucozade energy text rally le 61200 25p pack lucozadecoukwrc   itcould u
1172,0,happy new year melody
1173,0,ìï dun need pick ur gf
1174,0,yay tell 5 girl
1175,0,horrible u eat mac eat u forget abt rite u long 2 reply thk toot b4 b prepare wat shall eat
1176,0,fantastic chance need big life lift lose 2 live think person 2 die n v q
1177,0,nw come hme da
1178,0,outside island head hard rock run
1179,0,day class class
1180,0,chennai velachery
1181,0,flippin shit
1182,0,k sec break   ltgt   cstore
1183,0,bad avoid like
1184,0,yo car
1185,0,annoying
1186,0,goodmorning today late   ltgt min
1187,0,point hangin mr right makin u happy
1188,0,come alivebetter correct good look figure
1189,0,case guess campus lodge
1190,0,
1191,0,come home time trust
1192,0,night worrying appt shame miss girl night quiz popcorn hair
1193,1,sex ur mobile free sexy pic jordan text babe 88600 wk sexy celeb pocketbabecouk 4 pic 16 å3wk 087016248
1194,0,ok c ya
1195,1,1 new voicemail 08719181503
1196,0,matter mind matter
1197,0,know lunch menu da   know
1198,0,al moan n e thin wrong faultal de argument r faultfe himso y bother hav 2go thanxxx
1199,0,neft transaction reference number   ltgt   rs ltdecimalgt   credit beneficiary account   ltgt     lttimegt   ltgt
1200,0,time job natuition
1201,0,know
1202,0,da feel yesterday night   wait til 2day night dear
1203,0,thank understanding try tell sura
1204,1,win year supply cd 4 store ur choice worth å500   enter å100 weekly draw txt music 87066 tsc wwwldewcomsubs161win150ppmx3
1205,0,car appreciate dad map read semi argument apart thing ok p
1206,1,sim subscriber select receive bonus deliver door txt word ok 88600 claim 150pmsg exp 30apr
1207,0,need strong arm
1208,0,maaaan miss
1209,0,bday real april
1210,0,guessin 9
1211,0,ok come ur home half hour
1212,0,yo game want walmart soon
1213,0,yeah probably sure ilol let u know personally wuldnt bother ur goin mite
1214,0,text creepy like think forgot
1215,0,good û phone tomo lunchtime shall organise
1216,1,1 new voicemail 08719181513
1217,0,damn tonight want wait til tomorrow
1218,0,kki'm finewhen complete course
1219,0,true passable high score apply phd 5year salary life easy
1220,1,1 nokia tone 4 ur mob week txt nok 87021 1st tone free   txtin tell ur friend 150ptone 16 reply hl 4info
1221,0,prakesh know
1222,0,teach app da come college
1223,0,rofl betta invest   anti age product
1224,1,winner u specially select 2 receive å1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810810
1225,0,sir receive account 1hr time sorry delay
1226,1,reply address receive post week completely free accommodation global location wwwphb1com ph08700435505150p
1227,0,ì'll submit da project tmr rite
1228,1,free entry å250 weekly comp send word enter 84128 18 tc wwwtextcompcom cust care 08712405020
1229,0,jus ans lar u'll noe later
1230,0,want send sell fast   ltgt k easy money
1231,0,  thing   pub later
1232,0,1 finish meeting
1233,0,lol ok snatch purse
1234,0,hellodrivby0quit edrunk sorry iff pthis senrddnot   dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx
1235,0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 mature 8 stylish 9 simple pls reply
1236,0,
1237,0,ur paper e morn aft tmr
1238,0,dear relieve westonzoyland plan end
1239,0,hope great new semester wish good greatness
1240,0,oh yes speak txt 2 u hmm u   email
1241,0,want world princess   europe
1242,0,decide eat dad want chinese
1243,0,shoot doc wait room
1244,0,4 dinner soon
1245,0,hello site download song urgent pls
1246,0,know u mean   king havin credit goin2be night night sweet only1more sleep
1247,0,horrible gal sch stuff come u mc
1248,0,hi hun m comin 2nitetell every1 m sorry 4 hope u ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monl8rsx
1249,0,later network urgnt sm
1250,0,ummmmmaah happy return d day dear sweet heart happy birthday dear
1251,1,08712402779 immediately urgent message wait
1252,0,yeah like like friend imma flip shit like half hour
1253,0,mum wan shun bian watch da glass exhibition
1254,0,plan pongal
1255,0,wait till end march el nino oh
1256,0,chikkugoe room nw bus
1257,0,cbe pay
1258,0,honey boo miss u
1259,0,send jd customer service cum account executive ur mail d detail contact
1260,0,yo parent ' gettin cash good news pick downstem
1261,0,thank skype wit kz sura pleasure company hope good ultimatum oh countin aburo enjoy
1262,1,hungry gay guy feel hungry 4 08718730555 10pmin stop text 08712460324 10pmin
1263,0,ok wahala remember friend need
1264,0,half hour
1265,0,m inperialmusic listening2the weird track byåóleafcutter johnåósound like insect molestedsomeone plumbingremixe evil man acid
1266,0,hey sorry didntgive ya bellearli hunny
1267,0,seriously tell exact word right
1268,1,u 2 phone wanna chat 2 set meet 09096102316 u cum 2moro luv jane xx callså1minmoremobsemspobox45po139wa
1269,0,tee hee lecture cheery bye bye
1270,0,sorry chikku cell problem tht y able reply u msg u
1271,0,collect dough pls let know place send control number
1272,0,ok
1273,1,network operator service free t   c visit 80488biz
1274,0,let know contact settle room let know ok
1275,0,wot u 2 u weirdo
1276,0,lor
1277,0,phone silent mode ok
1278,0,meet ì 5 4 depend ì wan 2 lor
1279,0,wait 4 tv 2 start lor u leh busy ur report
1280,0,oh ho time u use type word
1281,0,stalk profile
1282,0,green quote tell jerry cartoon person irritate u love u vry fail express    gud nyt
1283,0,yes think thank
1284,0,s drinkin ok
1285,0,wonder
1286,0,night end day morning come special way smile like sunny ray leave worry blue blue bay gud mrng
1287,0,dog   wait till end day word   run time cell
1288,0,happy new year u
1289,0,heygreat dealfarm tour 9 5 pm 95pax 50 deposit 16
1290,0,eat jap oso aft ur lect wat ìï lect 12 rite
1291,0,hey babe come online second disappear happen
1292,0,da birthdate certificate april real date today publish shall special treat secret way thank wish
1293,0,happy birthday ur dream come true
1294,0,aiyah u ok lar e nydc wheellock
1295,0,tell eat shit
1296,0,sure drive reach destination soon
1297,0,k 8th
1298,0,daily text ûò favour time
1299,0,great hear settle happenin wit ola
1300,0,cocksucker feel ipad worthless garbage novelty item feel bad want
1301,0,tot u reach liao tshirt
1302,0,fran decide 2 n e way m completely break knackered bout 3 c u 2mrw love janx ps dad fone credit
1303,0,pick phone right pls send message
1304,0,right appointment right
1305,0,designation software developer chennai
1306,1,enjoy jamster videosound gold club credit 2 new videosounds2 logosmusicnew fun jamstercouk 16only help 09701213186
1307,1,3 lion england tone reply lionm 4 mono lionp 4 poly 4 2 wwwringtonescouk original n good tone 3gbp network operator rate apply
1308,0,jokin oni lar ìï busy wun disturb ì
1309,0,ok careful   text drive
1310,0,ill spirit ill bb soon try sure need
1311,0,u r close heart u away shatter plz stay
1312,0,love u 2 babe r u sure alrite idiot txt bak girlie
1313,0,abt pic big
1314,0,2 colours lor colour light n e dark lor actually style hair
1315,0,whenevr ur sad whenevr ur gray remembr m 2 listn 2 watevr u wanna jus walk wid little whileamp promise bring ur smile
1316,0,ok treat
1317,1,win new ûïharry potter order phoenix book 5 reply harry answer 5 question   chance reader
1318,0,ok
1319,0,correct work today
1320,0,send scream moan bed princess
1321,0,wake long ago dunno thing
1322,0,oh u u
1323,0,thk 50 shd ok plus minus 10 ì leave line paragraph
1324,0,plz number coveragd area urgnt vasai amp reach 4'o clock plz
1325,0,yeah jay sort fucking retard
1326,0,sorry bathroom sup
1327,1,ur balance å500 ur question sing ' uptown girl ' 80   2 answer txt ur answer 83600 good luck
1328,0,exam february 4 wish great day
1329,0,know come ask question like mistake
1330,0,aight rush ask jay
1331,0,good morning plz sir
1332,0,ok lar u sleep early nite
1333,0,oh icic k lor den meet day
1334,0,oh   half hour long syria canada eh   wow work day extra time   grin
1335,0,wall heartsnot safe hurt find care break wall amp close goodnoon
1336,0,sweet 4u meet carlos gauge patty interest
1337,0,buy today ìï need c meh
1338,0,aight sorry year shower plan
1339,0,mondaynxt week vl complete
1340,0,ax m
1341,0,chill 6hrs sleep pain surgical emergency unfold okay
1342,0,yeah try scrounge
1343,0,crazy ar married ìï like gd look guy fren like korean leona fave dun thk aft think mayb prob
1344,0,fredericksburg
1345,0,que pase un buen tiempo like
1346,0,ok stay night xavier sleep bag tired
1347,0,need test
1348,0,chillin home super bowl plan
1349,1,free2day sexy st george day pic jordantxt pic 89080 miss wk saucy celeb4 pic c pocketbabecouk 0870241182716 å3wk
1350,0,bugis oso near wat
1351,0,yo s class tmrw right
1352,0,let ur heart ur compass ur mind ur map ur soul ur guide u loose worldgnun   send way2smscom
1353,0,goodnight sleep da care pa
1354,0,baaaaabe misss youuuuu     teach class 5
1355,0,convey regard
1356,0,u ne convince tht possible witot hurt feel main
1357,0,good afternoon loverboy   day   luck come way think sweetie send love sea smile happy
1358,0,start send blackberry torch nigeria find buyer melike 4a month tell dad buy bb oh
1359,0,ltgt pple marry lover becz hav gud undrstndng dat avoid problem send dis 2 u u wil gud news friday d person like tomorrow good day life break chain break suffer send   ltgt   frnd ltgt   min whn u read
1360,0,yo dude guess arrest day
1361,0,shuhui change 2 suntec steamboat u noe r u
1362,0,dance river
1363,0,yetunde sorry moji busy able shopping find way want forgive reply free yahoo messenger
1364,0,hey pretty late want lesson join reach tp mrt
1365,1,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870k
1366,0,bbq sit 6ish ur welcome 2 come
1367,0,know thing wrong everyso panick start goin bout bein good û
1368,0,alright outhave good night
1369,0,try butt
1370,0,hope feel great pls fill abiola
1371,0,shd n fun bar town ûò sound ok
1372,0,1 write msg 2 dictionary mode 3cover screen hand 4press   ltgt   5gently remove ur hand interesting
1373,1,bear pic nick tom pete   dick fact type try gay chat photo upload 08718730666 10pmin 2 stop text 08712460324
1374,1,500 new mobile 2004 txt nokia 89545   collect todayfrom å1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
1375,0,finally ready fyi
1376,0,auntie huai juan pick phone
1377,1,double min   double txt   12 price linerental late orange bluetooth mobile mobileupd8 late offer 08000839402 call2optoutlf56
1378,0,ya tel wat ur problem
1379,1,1 nokia tone 4 ur mob week txt nok 87021 1st tone free   txtin tell ur friend 150ptone 16 reply hl 4info
1380,0,dnt wnt tlk wid u
1381,0,spend day wait ideal path appear forget path walk wait goodnight
1382,0,ok arm feel weak cuz shot time
1383,0,reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei netno ticket availablei want book ticket tackle
1384,0,storm msg wen u lift d phne u hello u knw wt d real meaning hello     d girl     yes u knw dat girl margaret hello d girlfrnd f grahmbell invnte telphone      moralone 4get d person
1385,0,ok pop ask bout tonght wen girl come
1386,0,e good 4 ur exam later
1387,0,hope ur head hurt 2   plough way pile iron   stay chinky tonight come round like
1388,0,oh ki think wi nz player unsold
1389,0,haha fast lose weight thk muz 4 month den effect geelater aust bk e weight
1390,0,wonder online love   net cafe   phone recharge   friend net   think boytoy
1391,0,haha kid papa need drug
1392,0,thk shld b ya wana 4 lesson haha stretch
1393,0,oh ok
1394,0,r meet 4 dinner tonight
1395,0,s cool gentleman treat dignity respect
1396,0,shall start hear
1397,0,wait 4 u lor need 2 feel bad lar
1398,0,check detailed message
1399,0,register sinco payee log icicibankcom enter urn   ltgt   confirm beware fraud share disclose urn
1400,0,decide people care stuff vote care stuff loser
1401,0,kaiez enjoy ur tuition gee thk e second option sound beta yan jiu den msg u
1402,0,register sinco payee log icicibankcom enter urn   ltgt   confirm beware fraud share disclose urn
1403,0,cool fun practice baby
1404,0,actually ready leave house
1405,0,kkany special today
1406,1,urgent important information o2 user today lucky day 2 find log httpwwwurawinnercom fantastic surprise await
1407,0,
1408,0,buck jay noncomittal
1409,0,hungry
1410,0,pls speak customer machan
1411,0,beneath pale moon light think u dream come true goodnite amp sweet dream
1412,0,wen ur lovable bcum angry wid u dnt seriously coz angry d childish n true way deep affection care n luv kettoda manda nice day da
1413,1,dear u've invite xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18 yrs
1414,0,wat ur opinion abt abt character
1415,0,jay snicker tell x totally fucking chord speak
1416,0,nofew hour beforewent hair cut
1417,0,wonder cos dun rem silver car thk black
1418,0,lmao pic send
1419,0,speak feel word silence gud mrng
1420,0,currently scotland
1421,0,work week
1422,1,congratulation ur award å500 cd gift voucher   free entry 2 å100 weekly draw txt music 87066 tnc wwwldewcom 1 win150ppmx3age16
1423,0,lol great m hungry
1424,0,yes message
1425,0,mu like   ltgt   second
1426,0,ok
1427,0,thing r good thanx exam march ve revision fran boyf ve interviw 4 exeter bit worriedx
1428,0,tell little spreadsheet track idea smoke determine smoke entire month february
1429,1,sale   arsenal dartboard good condition double treble
1430,0,look building coat want sick hurry home wear coat gym
1431,0,painful personal thought try everybody happy time recognise
1432,0,thank ve lovely wished rock
1433,0,intrepid duo great time soon
1434,0,ask sen come chennai search job
1435,0,dad oredi
1436,0,ju hope true   missin cos missin feel guilty
1437,0,wat late early mah juz 4 dinner lor aiya dunno
1438,0,arm fine cardiff uni
1439,0,fact leave think addie school tue d
1440,0,cool breeze bright sun fresh flower twitter bird wait wish u goodmorning amp nice day
1441,0,yagoe restaurant
1442,0,ok askd u knw tht
1443,1,free 1st week entry 2 textpod 4 chance 2 win 40 gb ipod å250 cash wk txt pod 84128 tscs wwwtextpodnet custcare 08712405020
1444,0,duck chinchilla
1445,0,marriage function
1446,0,look like u wil b headstart m leave bout 230ish u r desperate company head earlierwe goin meet rummer
1447,0,donût fly monkey wot think certainly donût mind friend
1448,1,register optin subscriber ur draw 4 å100 gift voucher enter receipt correct 80062 s no1 bbc chart
1449,0,thanks2
1450,0,msg rajini come
1451,0,ya ì ure practical lesson start june
1452,0,good need drug
1453,0,stupidit possible
1454,0,ì decide fast cos sis home liao
1455,1,summer finally fancy chat flirt sexy single yr area match reply summer free 2 join optout txt stop help08714742804
1456,0,u sleep haha spys wat online check n reply mail lor
1457,1,claire havin borin time   u wanna cum 2nite chat 09099725823 hope 2 c u luv claire xx callså1minmoremobsemspobox45po139wa
1458,0,fight world easy u win lose bt fightng some1 close u dificult u lose   u lose u win   u lose
1459,1,buy ringtone text cost 3 pound offer tone etc
1460,0,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf ovr chikkuali vargu lyfu meow meowd
1461,0,kinda aah speak tomo
1462,1,09066362231 urgent mobile 07xxxxxxxxx win å2000 bonus caller prize 020603 2nd attempt reach 09066362231 asap
1463,0,ok good later come find ì c lucky tell ì early later pple finish ì
1464,0,wat u thk fall actually thk prone 2 fall lucky dad home ask come n fetch
1465,1,07801543489 guarantee latest nokia phone 40 gb ipod mp3 player å500 prize txt wordcollect no83355 tcllc nyusa 150pmt msgrcvd18
1466,0,account refill successfully inr   ltdecimalgt   keralacircle prepay account balance rs   ltdecimalgt   transaction d kr ltgt
1467,0,touch permission
1468,1,hi lucy hubby meetin day fri   b hotel u fancy cumin pls leave msg 2day 09099726395 lucy x callså1minmobsmorelkpobox177hp51fl
1469,0,7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
1470,0,small dose tablet fever
1471,0,oh u real valentine shopping
1472,0,send email ûò address incomm right
1473,0,blake night able little early
1474,0,friendship game play word start march end tomorrow yesterday today e
1475,0,nice waitshould texte right pay ticket ya know
1476,0,watch lotr w sis dis aft u wan 2 meet 4 dinner nite
1477,0,away like
1478,0,think far find check google map place dorm
1479,0,trip ok tiring lor uni start today ok 4 cos module jus concentrate final yr project
1480,0,welp
1481,0,guy browsin compulsory
1482,0,ok
1483,0,purity friendship smile read forwarded messageit smile gud evng musthu
1484,0,sorry later
1485,0,add care dude fuck hey money want
1486,0,hello lover new job happy think wake slave send teasing kiss sea
1487,0,tell number gautham
1488,0,tell need investigate
1489,0,ok juz receive
1490,0,believe thing morning want good morning love beautiful morning library later
1491,1,account credit 500 free text message activate txt word credit 80488 tcs www80488biz
1492,0,end vomit okay come
1493,0,moneyas youmoney thinghow sha
1494,0,weather extra warm cold pls lot vitamin c
1495,0,hey gal u e drive centre tmr
