,label,text
1373,1,"bear Pic Nick , Tom , Pete ... Dick . fact , type try gay chat photo upload 08718730666 ( 10p / min ) . 2 stop text 08712460324"
1374,1,"500 New Mobiles 2004 , ! txt : NOKIA No : 89545 & collect today!From å£1 www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION"
1375,0,finally ready fyi
1376,0,Auntie huai juan pick phone
1377,1,Double Mins & Double Txt & 1/2 price Linerental Latest Orange Bluetooth mobile . mobileupd8 late offer . 08000839402 call2optout / LF56
1378,0,"Ya tel , wat ur problem .."
1379,1,. 1 Nokia Tone 4 ur mob week ! txt NOK 87021 . 1st tone free ! txtin tell ur friend . 150p / tone . 16 reply HL 4info
1380,0,dnt wnt tlk wid u
1381,0,"spend day wait ideal path appear .. forget .. \path walk .. wait .. \ "" Goodnight ! """
1382,0,ok arm feel weak cuz shot time
1383,0,reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve ... net .. ticket available .. want book ticket tackle ..
1384,0,"storming msg : Wen u lift d phne , u \hello\ "" u knw wt d real meaning HELLO ? ? . . . d girl .. ! . . . yes .. u knw dat girl ? ? \""Margaret Hello\ "" d girlfrnd f Grahmbell invnte telphone ... . . . . moral : 4get d person"
1385,0,ok . I pop ask bout . tonght wen girl come ?
1386,0,e good 4 ur exam later .
1387,0,hope ur head hurt 2 ! plough way pile ironing ! stay chinky tonight come round like .
1388,0,oh k.i think wi nz player unsold .
1389,0,"haha ... fast lose weight , thk muz 4 month den effect ... Gee , later aust bk e weight ."
1390,0,"I wonder online , love ? net cafe ? phone recharge ? friend net ? I think , boytoy"
1391,0,"haha kid , papa need drug"
1392,0,"Thk shld b ... Ya , wana 4 lesson ... haha , stretch ..."
1393,0,oh ok ..
1394,0,r meet 4 dinner tonight ?
1395,0,s cool ! I gentleman treat dignity respect .
1396,0,shall start hear .
1397,0,wait 4 u lor ... need 2 feel bad lar ...
1398,0,check ? I detailed message
1399,0,register Sinco Payee . log icicibank.com enter URN   & lt;#&gt ;   confirm . beware fraud . share disclose URN .
1400,0,", I decide people care stuff vote care stuff loser"
1401,0,Kaiez ... enjoy ur tuition ... gee ... Thk e second option sound beta ... I yan jiu den msg u ...
1402,0,register Sinco Payee . log icicibank.com enter URN   & lt;#&gt ;   confirm . beware fraud . share disclose URN .
1403,0,cool . fun practice baby !
1404,0,actually ready leave house .
1405,0,K .. k .. special today ?
1406,1,"urgent , important information O2 USER . today LUCKY DAY ! 2 find log ONTO HTTP://WWW.URAWINNER.COM FANTASTIC surprise await"
1407,0,
1408,0,"I buck , jay noncomittal"
1409,0,hungry
1410,0,pls speak customer machan .
1411,0,beneath pale moon light think u dream come true ... goodnite & amp ; sweet dream
1412,0,"Wen ur lovable bcum angry wid u , dnt seriously .. coz angry d childish n true way deep affection , care n luv ! .. kettoda manda ... nice day da ."
1413,1,Dear u've invite XCHAT . final attempt contact u ! txt CHAT 86688 150p / MsgrcvdHG / Suite342/2Lands / Row / W1J6HL LDN 18 yrs
1414,0,wat ur opinion abt abt character ?
1415,0,Jay snicker tell x totally fucking chord speak
1416,0,.. hour before.went hair cut .
1417,0,wonder ... cos dun rem silver car ... thk black ...
1418,0,Lmao . pic send .
1419,0,"\speak feel word silence ... \ "" Gud mrng:- ) """
1420,0,. currently scotland .
1421,0,work week ?
1422,1,congratulation ur award å£500 cd gift voucher & Free entry 2 å£100 weekly draw txt music 87066 TnCs www.ldew.com 1 win150ppmx3age16
1423,0,lol great m hungry .
1424,0,yes .. message ..
1425,0,I mu like   & lt;#&gt ;   second
1426,0,ok ...
1427,0,thing r good THANX got exams MARCH IVE revision ? FRAN STILL BOYF ? IVE GOTTA interviw 4 exeter bit WORRIED!x
1428,0,"tell , little spreadsheet track idea smoke determine \smoke much\ "" entire month february"
1429,1,sale - arsenal dartboard . good condition double treble !
1430,0,look building coat want sick . hurry home wear coat gym ! ! !
1431,0,"painful personal thought- \i try everybody happy time . recognise alone\ "" """
1432,0,thank ve lovely wished . rock
1433,0,intrepid duo ! great time soon .
1434,0,I ask sen come chennai search job .
1435,0,Dad oredi ...
1436,0,"I ju hope true   missin cos missin ! feel guilty , ."
1437,0,Wat late early mah . juz 4 dinner lor . Aiya dunno ...
1438,0,"arm fine , Cardiff uni ?"
1439,0,fact leave ? I think addie school tue d
1440,0,"cool breeze ... bright sun ... fresh flower ... twitter bird ... wait wish u : \GOODMORNING & amp ; nice day\ "" :) """
1441,0,ya:)goe restaurant ..
1442,0,"ok . , askd u knw tht ?"
1443,1,free 1st week entry 2 TEXTPOD 4 chance 2 win 40 GB iPod å£250 cash wk . txt POD 84128 ts&cs www.textpod.net custcare 08712405020 .
1444,0,duck chinchilla
1445,0,I marriage function
1446,0,look like u wil b headstart m leave bout 2.30ish u r desperate company I head early - goin meet rummer .
1447,0,don‰û÷t fly monkey wot think I certainly don‰û÷t mind . friend !
1448,1,register optin subscriber ur draw 4 å£100 gift voucher enter receipt correct 80062 s no1 BBC chart
1449,0,thanks2 .
1450,0,msg rajini come .
1451,0,ya ! Ì _ ure practical lesson ? I start june ..
1452,0,"good , I need drug"
1453,0,stupid.it possible
1454,0,ì _ decide fast cos sis home liao ..
1455,1,summer finally ! fancy chat flirt sexy single yr area ? MATCHED reply SUMMER . free 2 join . optout txt stop help08714742804
1456,0,u sleep .. ? haha .. I spys wat .. I online check n reply mail lor ..
1457,1,CLAIRE havin borin time & U wanna cum 2nite ? Chat 09099725823 hope 2 c u Luv CLAIRE xx Callså£1 / minmoremobsemspobox45po139wa
1458,0,"fight world easy , u win lose bt fightng some1 close u dificult u lose - u lose u win - u lose ."
1459,1,buy ringtone text cost 3 pound offer tone etc
1460,0,"yalru lyfu astne chikku .. Bt innu mundhe lyf ali halla ke bilo ( marriage)program edhae , lyf ovr chikku .. ali vargu lyfu meow meow:-d"
1461,0,kinda . ! Aah . speak tomo
1462,1,"09066362231 URGENT ! mobile 07xxxxxxxxx win å£2,000 bonus caller prize 02/06/03 ! 2nd attempt reach ! 09066362231 ASAP !"
1463,0,ok good later come find Ì _ ... c lucky tell Ì _ early ... later pple finish Ì _ ...
1464,0,Wat u thk fall . actually thk prone 2 fall . lucky dad home ask come n fetch .
1465,1,"07801543489 guarantee latest Nokia Phone , 40 GB iPod mp3 player å£500 prize ! txt word : COLLECT No:83355 ! TC - LLC NY - USA 150p / Mt msgrcvd18 +"
1466,0,account refill successfully INR   & lt;DECIMAL&gt ; . KeralaCircle prepay account balance r   & lt;decimal&gt ; . Transaction ID KR & lt;#&gt ; .
1467,0,I touch permission .
1468,1,hi LUCY Hubby meetin day Fri & I b hotel U fancy cumin ? pls leave msg 2day 09099726395 Lucy x Callså£1 / minMobsmoreLKPOBOX177HP51FL
1469,0,"7 wonder WORLD 7th 6th ur style 5th ur smile 4th ur Personality 3rd ur nature 2nd ur sms 1st \Ur Lovely Friendship\ "" ... good morning dear """
1470,0,small dose tablet fever
1471,0,oh . u REAL Valentine shopping .
1472,0,"send email ‰ûò address incomm , right ?"
1473,0,", blake night ? I able little early"
1474,0,"friendship game play , word , doesn\'t start March end May , tomorrow , yesterday , today e"
1475,0,"nice . wait ... texte right ? I pay ticket , ya know !"
1476,0,I watch lotr w sis dis aft . u wan 2 meet 4 dinner nite ?
1477,0,away like
1478,0,I think far find . check google map place dorm .
1479,0,trip ok tiring lor . Uni start today ok 4 cos module jus concentrate final yr project .
1480,0,welp ?
1481,0,"I guy , browsin compulsory"
1482,0,ok ...
1483,0,purity friendship smile read forwarded message .. smile . Gud evng musthu
1484,0,"sorry , I later"
1485,0,"( I add I care I dude fuck hey , money want )"
1486,0,"hello lover ! new job ? ? happy ? think ? I wake , slave send teasing kiss sea"
1487,0,I tell number gautham ..
1488,0,tell need investigate .
1489,0,ok juz receive ..
1490,0,"believe thing morning want good morning , love ! beautiful morning . library later ."
1491,1,"account credit 500 free Text Messages . activate , txt word : credit : 80488 t&cs www.80488.biz"
1492,0,end vomit okay . come .
1493,0,money ... ... money thing .... sha !
1494,0,weather . extra warm . cold . pls lot vitamin c
1495,0,hey gal .. u e drive centre tmr ?
1496,0,I yahoo messenger . send message i.ll send mobile mode sha i.ll . reply .
1497,0,I . ready   & lt;TIME&gt ;
1498,0,"Time n Smile r crucial thing life . time forget smile , smile forget time gud noon"
1499,1,"SMS . ac JSco : energy high , u know 2channel . 2day ur leadership skill r strong . psychic ? Reply ANS w / question . end ? Reply END JSCO"
1500,0,host - base IDPS linux system .
1501,1,"hot live FANTASIES 08707509020 20p min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national rate"
1502,0,Don da:)what plan ?
1503,0,Ill   & lt;#&gt ;   ok .
1504,0,oh God . I home
1505,0,total video converter free download type google search :)
1506,1,thank Vote . sing star Karaoke mobile . free link reply SING .
1507,0,"Wen ur lovable bcum angry wid u , dnt seriously .. coz angry d childish n true way deep affection , care n luv ! .. kettoda manda ... nice day da ."
1508,0,sound like test sayy
1509,0,u love love u u . love want love ... Gud nit .
1510,0,"pete , phone ? Jenny college leanne.what ? :)"
1511,0,oops sorry . check mind pick tomo half station . ok ?
1512,0,"hey sweet , I wonder moment come ? I want send file yahoo connection suck , remember set page download format disc ? tell ? know way download big file ? download stuff directly internet . help great , prey ... * teasing kiss *"
1513,0,s champ leave glasgow !
1514,0,k:)all best:)congrat ...
1515,0,I wonder text ?
1516,0,I need come home good lovin ...
1517,1,brand new mobile music service live . free music player arrive shortly . install phone browse content artist .
1518,0,shall ask thing mistake .
1519,0,check wid corect spele i.e. Sarcasm
1520,1,"URGENT ! Mobile No award å£2,000 Bonus Caller Prize 1/08/03 ! 2nd attempt contact ! 0871 - 4719 - 523 BOX95QU BT National Rate"
1521,0,angry . happen dear
1522,0,I thk u dun haf 2 hint e forum lor ... cos tell ron n darren 2 tell shuhui .
1523,0,yup ok thanx ...
1524,0,hi:)ct employee ?
1525,0,pls pls find aunt nike .
1526,0,"wow ... I love sooo , know ? I barely stand ! I wonder day , love ... I think miss"
1527,0,screaming mean shout ..
1528,0,hey happen de . alright .
1529,0,I pick receipt early
1530,0,I think chennai settle ?
1531,0,oh dang ! I mean o send ! lol !
1532,0,unfortunately find pick sister airport evening think . try th
1533,0,horrible bf ... I v hungry ...
1534,0,remember day ..
1535,1,win Nokia 7250i . win free auction . send Nokia 86021 . HG / Suite342/2Lands Row / W1JHL 16 +
1536,0,feel ? Mr. real Valentine yo Valentine tho u hardly play ! !
1537,0,sound good . finger . difficult type
1538,0,midnight early
1539,0,sure I try xavi smoke I want smoke tell I smoke ?
1540,0,k come nordstrom
1541,0,u konw waht rael FRIENDSHIP I m gve yuo exmpel : Jsut ese tihs msg .. Evrey spllee tihs msg wrnog .. Bt sitll yuo raed wihtuot ayn mitsake .. GOODNIGHT & amp ; nice sleep .. SWEET dreams ..
1542,0,press conference da :)
1543,1,"hello Orange . 1 month free access game , news sport , plus 10 free text 20 photo message , reply YES . term apply : www.orange.co.uk/ow"
1544,0,complete degree . use join finance .
1545,0,"good afternoon , love ! job prospect ? miss ? ? lazy bleak , hmmm ? happy fill love ?"
1546,0,sha disturb u anymore ... Jia ...
1547,0,Bishan lar nearer ... need buy early cos buy park car ...
1548,0,"I , know oh"
1549,0,dude sux snake . old raiden buff
1550,0,hi ass south tampa ( preferably kegger )
1551,0,e msg ju . u thank gift .
1552,0,U ...
1553,0,ok dear . chechi
1554,0,yeah tote . u wanna ?
1555,0,ok find dis pierre cardin look normal cost 20 sale .
1556,0,good sleep rhythm . person establish rhythm body learn use . want know :-)
1557,0,Wat r u ?
1558,0,message . I Truro Hospital ext . phone . I phone
1559,0,"single line big meaning : : : : : \miss 4 ur \""b Life\ """
1560,0,"gas money , chance gang want grand nature adventure ?"
1561,0,dnt worry ... use ice piece cloth pack.also 2 tablet .
1562,0,Dude park car sunroof pop . sux
1563,0,ready excellent sub face :)
1564,0,Tmrw . I m finish 9 door
1565,0,"  & lt;#&gt ; g day ago , guy want sell wifi   & lt;#&gt ;   3 g   & lt;#&gt ; . blank ."
1566,0,I late . I
1567,0,", m pretty pissed ."
1568,0,today ACCEPT DAY .. U accept ? Brother Sister Lover Dear1 best1 clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd rply mean enemy
1569,0,I image class .
1570,0,No:-)i rumour buy apartment chennai:- )
1571,0,near kalainar tv office.thenampet
1572,1,ur cash - balance currently 500 pound - maximize ur cash - send GO 86688 150p / msg . CC 08718720201 HG / Suite342/2Lands Row / w1j6hl
1573,1,SMS AUCTION - BRAND NEW Nokia 7250 4 auction today ! auction free 2 join & ! txt NOKIA 86021 ! HG / Suite342/2Lands Row / w1j6hl
1574,0,sis catch e e afternoon watch w . c u wan 2 watch today tmr lor .
1575,0,"sound gd ... haha ... ... Wah , u yan jiu fast liao ..."
1576,0,. nosy I guess . Idk I react I freak ?
1577,0,"remember hurt day satanic imposter me.need pay price , it.may destiny u pray mind ."
1578,0,girl happy ? difficult girl happy . u need ... 1 . friend 2 . companion 3 . Lover 4 . Chef . . .   & lt;#&gt ; . good listener   & lt;#&gt ; . Organizer   & lt;#&gt ; . good boyfriend   & lt;#&gt ; . clean   & lt;#&gt ; . sympathetic   & lt;#&gt ; . athletic   & lt;#&gt ; . warm . . .   & lt;#&gt ; . courageous   & lt;#&gt ; . determine   & lt;#&gt ; . true   & lt;#&gt ; . dependable   & lt;#&gt ; . Intelligent . . .   & lt;#&gt ; . psychologist   & lt;#&gt ; . p exterminator   & lt;#&gt ; . psychiatrist   & lt;#&gt ; . Healer . .   & lt;#&gt ; . Stylist   & lt;#&gt ; . Driver . . Aaniye pudunga venaam ..
1579,0,", princess ? I bet brotha chase !"
1580,0,"I shall book chez jule half , ok ?"
1581,0,hhahhaahahah rofl wtf nig leonardo room
1582,0,"Yep , derek house , Sunday & lt;3"
1583,0,"cool , let know kick   & lt;#&gt ; , I day"
1584,0,"sorry , I later"
1585,0,I wonder okay uncle john let know thing nigeria r .   & lt;#&gt ;   dollar 2years send know strain plan pay dime . dime expect practical . like .
1586,0,charge transfer charge withdraw like
1587,0,"search love , let love find U. s fall love , bcoz u force , u fall u know smeone hold U ... BSLVYL"
1588,0,4 . let bill miller
1589,0,I love . set soul fire . spark . flame . big rawring flame . XoXo
1590,0,"Somewhr surely 4 u. God decide perfect time u meet dat person . . . . till den , . . . . . enjoy ur crush .. !!!;- )"
1591,0,honeymoon outfit . :)
1592,0,help propose tomorrow
1593,1,private ! 2003 Account Statement 800 un - redeem S. I. M. point . 08719899230 Identifier Code : 41685 expire 07/11/04
1594,0,blame day ur life . good day u happiness . bad day u experience . essential life ! gods blessing ! good morning . :
1595,0,pls confirm time collect cheque .
1596,1,Registered Subscriber yr draw 4 å£100 gift voucher b enter receipt correct . olympic . txt 80062
1597,1,urgent ! mobile number award å£2000 prize guarantee . 09061790121 land line . claim 3030 . valid 12hrs 150ppm
1598,0,daddy good care :)
1599,0,"yeah probably , I check leo"
1600,0,k.then special ?
1601,0,Carlos sweet time usual let know patty / want smoke I tell haul ass
1602,0,ok pa . problem:- )
1603,0,hear job ? I wildlife talk tonight u want2come . that2worzel wizzle ? !
1604,0,"God pick flower dippeditinaDEW , lovingly touch itwhichturnedinto u , gift tomeandsaid , FRIEND 4u"
1605,0,come hostel .
1606,0,ok prob ... I come lunch ...
1607,0,jus tell u dat b leave 4 shanghai 21st instead haf time 2 meet cya ...
1608,0,freezing ? home ? remember kiss mom morning ? love ? think ? miss ?
1609,0,ready * big day tomorrow ?
1610,0,I probably mu lot
1611,0,645
1612,1,RT - KIng Pro Video Club > > need help ? info@ringtoneking.co.uk 08701237397 16 + Club credit redeemable www.ringtoneking.co.uk ! Enjoy !
1613,0,thnx dude . u guy 2nite ?
1614,0,I sef dey laugh . darling anjie !
1615,0,mm food da
1616,0,"K , sense , btw carlos difficult guy smoke I pick second batch gas"
1617,0,u download fring app ?
1618,0,2 oz guy kinda flaky friend interested pick $ & lt;#&gt ;   worth tonight possible
1619,0,friend u stay fb chat
1620,0,"fuck babe , I miss sooooo ! ! I wish sleep ... bed lonely ... I , sleep ... dream , love ..."
1621,0,"living simple .. love simple .. laugh simple .. win tooo simple .. , ' SIMPLE ' difficult .. Gud nte.:-"
1622,1,u secret admirer look 2 contact u - find r*reveal think UR special - 09058094599
1623,0,"ah , confuse thing , doesn‰Û÷t ?"
1624,1,500 free text msgs . text ok 80488 credit account
1625,0,hi Dear urgnt . I know s problem . want work problem tell . wate reply .
1626,0,dear . ok ?
1627,1,"select stay 1 250 british hotel - ! Holiday Worth å£350 ! claim , Call London 02072069400 . Bx 526 , SW73SS"
1628,0,yes princess ! I want happy ...
1629,0,sound like talent ! like dinner date week ?
1630,0,I film 2day da . 6 pm . sorry da .
1631,0,watch movie . Xy want 2 shop shop w .
1632,0,hello little party animal ! I think I buzz friend ... * grin * ... remind love send naughty adore kiss
1633,0,yesterday . home .
1634,1,"Eerie Nokia tone 4u , rply TONE TITLE 8007 eg tone dracula 8007 Titles : GHOST , ADDAMSFA , munster , exorcist , twilight www.getzed.co.uk pobox36504w45wq 150p"
1635,0,"come life bring sun .. Shiny , warm heart . constant smile face ... feel love care"
1636,0,"shit , I surprised , I spend evening french guy I meet town fool bit I let fuck"
1637,1,"0A$NETWORKS allow company bill SMS , responsible \suppliers\ """
1638,0,great comedy .. cant stop laugh da :)
1639,1,freemsg : Feelin kinda lnly hope u like 2 company ! Jst cam moby wanna c pic?txt reply date 82242 Msg150p 2rcv Hlp 08712317606 stop 82242
1640,0,"alright , set , text man"
1641,0,"hi , ?   keen kind feel tomo , mind ?"
1642,0,sleep feel
1643,0,u switch fone ON DAMMIT ! !
1644,0,India lead :)
1645,0,i.ll post l8r . class
1646,0,tht wat Wright Brother fly ..
1647,0,"evening * v good somewhat event laden . fill , worry ‰û _ head * ok throat * wreck . !"
1648,0,u laugh loud .. u talk spontaneously .. u care feel .. u probably dear & amp ; good friend .. GOODEVENING Dear .. :)
1649,0,laptop .
1650,0,I file bag .. work me.i tell find room .
1651,0,I wan early lei ... I outside wun b home early ... neva mind ...
1652,1,"ur chance win å£250 cash wk TXT : action 80608 . T's&C www.movietrivia.tv custcare 08712405022 , 1x150p / wk"
1653,0,I bugis juz wat ... walk home oredi ... ÌÏ late reply ... I oso dat like din buy ... r Ì _ ?
1654,0,"wish family Merry \X\ "" mas HAPPY NEW Year advance .. """
1655,0,7 ok na .
1656,0,yes I post couple pic fb . snow outside . I wake :)
1657,0,S:-)if good partnership lead :)
1658,1,RGENT ! 2nd attempt contact U!U WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX . callcost 150ppm mobilesvary . maxå£7 . 50
1659,0,"yeah , class ?"
1660,0,send . bec temple na .
1661,0,"come home class , right ? I need work shower !"
1662,1,hi ur lookin 4 saucy daytime fun wiv busty married woman free week Chat 2 sort time 09099726429 JANINExx Callså£1 / minMobsmoreLKPOBOX177HP51FL
1663,0,S like .
1664,0,ÌÏ v ma fan ...
1665,0,dunno cos v late n reach inside ... eat spageddies lor ... e gal r laugh lor ...
1666,0,guess spend night phase fourth dimension
1667,0,dad work ask crazy question .
1668,0,"yes .. IT . ,"
1669,0,hurt n meaningful line : \I compromise love
1670,0,lmao!nice 1
1671,0,glad reply .
1672,1,urgent ! try contact U. Todays draw win å£800 prize guarantee . 09050001295 land line . claim A21 . valid 12hrs
1673,1,monthly password wap . mobsi.com 391784 . use wap phone PC .
1674,0,Nah dub je buff
1675,0,painful words- \I think happy tough thing Earth ...
1676,0,"yeah , fine ! å£6 , ok ?"
1677,0,lol u come idea ?
1678,0,"people special sight , remain special till sight .. maintain till life end .. Sh!jas"
1679,0,"today \song dedicated day .. \ "" song u dedicate ? send ur valuable frnd rply ... """
1680,0,okay ... wait ah
1681,0,Y lei ?
1682,0,HI babe u r MOST LIKELY bed IM sorry TONIGHT ! I REALLY WANNA SEE U tomorrow I AT 9 . LOVE ME xxx
1683,0,squat new way walk
1684,0,want bold 2 bb torch
1685,0,cramp stop . sleep
1686,1,today vodafone number end 0089(my digit ) select received å£350 award . number match 09063442151 claim å£350 award
1687,1,Free Top ringtone -sub weekly ringtone - 1st week free - send SUBPOLY 81618-?3 week - stop sms-08718727870
1688,0,Nan sonathaya soladha . boss ?
1689,0,bring tat cd don forget
1690,1,Sunshine Quiz Wkly Q ! win Sony DVD player u know country Algarve ? txt ansr 82277 . å£1.50 SP : tyrone
1691,0,I know I rape dude poker
1692,0,Weightloss ! girl friend . load money ebay . thank God .
1693,0,gr8 message . r u leave ? congrat dear . school wat r ur plan .
1694,0,ÌÏ eatin later eatin wif fren lei ... ÌÏ home ?
1695,0,finish ... Yar mushy ... I embarrassed ok ...
1696,0,"sorry man , stash run dry night I pick sunday"
1697,0,Hai priya right . doctor pa . .
1698,1,"Free msg . sorry , service order 81303 deliver sufficient credit . receive service ."
1699,0,ok ...
1700,0,ask mummy father
1701,0,come room come house cos house messy ... haha ...
1702,0,I lose 10 kilo today !
1703,0,taste fish curry :-P
1704,0,? accidant tookplace ghodbandar rd . traffic slovely . plz slip & amp ; worry .
1705,0,Yun ah.now Ì _ wkg where?btw Ì _ nus sc . ÌÏ wana specialise wad ?
1706,0,yes ! I woman man ! tell like dislike bed ...
1707,0,test early . I appreciate . tomorrow .
1708,0,"loverboy ? come Queen , hmmm ? ache speak ? miss desparately ?"
1709,0,U meet fren dun wan meet ah ... Muz b guy rite ...
1710,0,"( promise , dinner )"
1711,0,I ! dislike bed ?
1712,0,o turn stereo love mi phone unknown album .
1713,1,hard LIVE 121 chat 60p / min . choose girl connect LIVE . 09094646899 ! cheap Chat UK big live service . VU BCM1896WC1N3XX
1714,0,yeah I
1715,0,ask u knw ? ur frnd classmate ?
1716,0,"sorry early . fire . talk 9 ? actually life , lol !"
1717,1,WOW ! Boys r . 2007 UK Tour . Win VIP Tickets & pre - book VIP Club . txt CLUB 81303 . Trackmarque Ltd info@vipclub4u .
1718,0,"missionary hook , doggy hook , standing ... |"
1719,0,u sleep .. Dun disturb u liao .. U wake msg lor ..
1720,0,"fight world easy , u win lose bt fightng some1 close u dificult u lose - u lose u win - u lose ."
1721,0,watch house ‰ÛÒ entertaining ‰ûò hugh laurie thing ‰ûò stick ‰ÛÒ especially stick .
1722,0,think prap mean . Goodo ! I look tomorrow
1723,0,"hi Jon , Pete , I ve bin 2 Spain recently & hav sum dinero leave , Bill u ur åÔrents mayb interested , I hav 12,000pes , å£48 , tb , James ."
1724,0,bold 2   & lt;#&gt ; .
1725,0,know . I shall speak   & lt;#&gt ;   minute
1726,0,"\ALRITE HUNNY!WOT U UP 2 2NITE ? DIDNT END GOIN town JUS da PUB instead ! JUS CHILLIN AT DA MO ME BEDROOM!LOVE JEN xxx.\ "" """
1727,0,I project centre
1728,0,request ' Maangalyam ( Alaipayuthe ) ' set callertune Callers . Press * 9 copy friend Callertune
1729,0,lol yeah point I guess
1730,0,project w frens lor .
1731,0,lol . quality bad complain
1732,0,"K , happen tonight ?"
1733,1,"Hi , Mandy Sullivan HOTMIX FM ... choose receive å£5000.00 Easter Prize draw ..... telephone 09041940223 claim 29/03/05 prize transfer ...."
1734,0,"I think finn , come"
1735,0,tired special
1736,0,I come tomorrow di
1737,0,I pick phone right . pls send message
1738,0,k sleep . rest:- ) .
1739,0,u guy invite :(
1740,1,UR 2 bahamas ! callfreefone 08081560665 speak live operator claim Bahamas cruise ofå£2000 cash 18+only . opt txt X 07786200117
1741,0,I ! I want inside outside bedroom ...
1742,0,"\EY ! CALM DOWNON THEACUSATIONS .. ITXT U COS IWANA KNOW WOTU r DOIN THEW / END ... HAVENTCN U AGES .. ring I ur up4 nething SAT.LOVE J xxx.\ "" """
1743,0,I love wine dine lady !
1744,1,conacte date service enter phone fancy you!To find landline 09111030116 . PoBox12n146tf15
1745,0,"IåÕm cool ta luv v.tire 2 cause doin load plan wk , social service inspection nursery ! care & spk sn x."
1746,0,I don know account detail .. ask mom send you.my mom reach .
1747,0,I think u wrong number .
1748,0,feel happy .. slowly Habit & amp ; finally life .. follow .. Happy Morning & amp ; Happy day :)
1749,0,b LATE LOVE MUM
1750,0,got .. mail panren paru ..
1751,0,* think chuckin ur red green n black trainner 2 save carryin bac train
1752,0,miss number
1753,0,Jus come fr lunch wif sis . u leh ?
1754,0,schedule week ? I town weekend .
1755,0,good:)dhanush rock :)
1756,0,Lmao ok I need u hair anymore .
1757,0,"Miss ya , need ya , want ya , love ya ."
1758,0,sorry free ...
1759,0,u song stick head reason away til u listen like 5 time ?
1760,0,nt chikku .. simple habba .. hw abt u ?
1761,0,"got ur mail Dileep.thank muchand look forward lot support ... contact , remember venugopal mentioned.tomorrow late , shall try come till there.goodnight dear ."
1762,0,Heart remembr ... forget soon ... Bcoz Heart like . like Remembered Everytime ... BSLVYL
1763,0,Joy father John . John Joy father . Mandan
1764,1,hi 07734396839 IBH Customer Loyalty Offer : NEW NOKIA6600 Mobile å£10 txtauction!txt word : start No:81151 & Yours Now!4 T &
1765,0,hi yijue ... 3230 textbook intro algorithm second edition ... I sell $ 50 ...
1766,1,SMS AUCTION win Nokia 7250i . win free auction . send Nokia 86021 . HG / Suite342/2Lands Row / W1JHL 16 +
1767,0,"K , want come ?"
1768,0,. little difficult simple way enter place
1769,0,ha ... e thing . tv 2 watch . u thk 2 tonight u haf smth mind ...
1770,0,. far . new picture facebook .
1771,0,watch tv . I new job :)
1772,0,"good afternoon sexy bun ! job search ? I wake thought , love . I wish fine happy know I adore !"
1773,0,"I come , want"
1774,0,"ok chikku , 1 favourite song .. :- )"
1775,0,u I post Facebook ?
1776,1,FREEPHONE 0800 542 0578 !
1777,1,buy Space Invaders 4 chance 2 win orig Arcade Game console . press 0 Games Arcade ( std WAP charge ) o2.co.uk/games 4 term + setting . purchase
1778,0,"7 wonder WORLD 7th 6th ur style 5th ur smile 4th ur Personality 3rd ur nature 2nd ur sms 1st \Ur Lovely Friendship\ "" ... good morning dear """
1779,1,"loan purpose å£500 - å£75,000 . Homeowners + Tenants welcome . previously refuse ? help . Free 0800 1956669 text ' help '"
1780,1,big BROTHER alert ! computer select u 10k cash # 150 voucher . 09064018838 . NTT PO Box CRO1327 18 + BT Landline Cost 150ppm mobile vary
1781,0,"; - ( oh , c u later"
1782,0,uncle Atlanta . wish guy great semester .
1783,0,dear free message recharge . hi hi hi
1784,0,"search love , let love find U. s fall love , bcoz u force , u fall u know smeone hold U ... BSLVYL"
1785,0,I dun believe u. I thk u tell .
1786,0,"know god create gap finger .. ? , come & amp ; fill gap hold hand LOVE .. !"
1787,0,Yes:)sura sun tv.:)lol .
1788,0,Arun u transfr d amt
1789,0,Takin shower yeah I leave I
1790,0,work eye philosophy text u later bit free chat ...
1791,0,u havenåÕt lose ill b 4u.i didnåÕt intend 2 hurt u I know u feel iwas+marine&thatåõs itried2tell urmom.i careabout u
1792,1,"WIN : winner ! Mr. T. Foley win iPod ! exciting prize soon , eye ur mobile visit www.win-82050.co.uk"
1793,0,bad girl . I remember
1794,0,. morning .
1795,0,"I hope alright babe ? I worry feel bit desparate learn job fake ? I wait come , love"
1796,0,"hey , tell blake address ? Carlos want meet I lose answer phone"
1797,0,opinion ?
1798,0,week leave know time . .
1799,0,"hit , :)"
1800,0,excellent . I spend   & lt;#&gt ;   year Air Force . Iraq afghanistan . I stable honest . like travel ?
1801,0,I wanna watch movie
1802,0,ok lor thanx ... ÌÏ school ?
1803,0,I class . text .
1804,0,bus leave   & lt;#&gt ;
1805,0,God bless.get good sleep dear ... pray !
1806,1,today Voda number end 1225 select receive å£50award . match 08712300220 quote claim code 3100 standard rate app
1807,0,nice day today . I love dearly .
1808,0,aiyo bit pai seh Ì _ noe ... scared dun rem die ... hee ... lookin oredi leh ...
1809,0,"aight , I ask roommate"
